ResultID,score,x,y,Match_addr,City,Subregion,Postal,PostalExt,IN_Address,IN_City,IN_Postal,walk,bike,transit
2703,100,-117.26289918500,34.07787534130,"1050 E Orange Show Rd, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,2458,1050 E Orange Show Rd,San Bernardino,92408,27,48,29
2647,90,-117.27796230800,33.89432576490,"Opportunity Way, March Air Reserve Base, California, 92518",March Air Reserve Base,Riverside,92518,,22000 Opportunity Way,Riverside,92518,10,43,0
2697,100,-117.40791398900,33.92405849130,"8000 Lincoln Ave, Riverside, California, 92504",Riverside,Riverside County,92504,4343,8000 Lincoln Ave,Riverside,92504,28,63,22
2712,100,-117.25538763100,34.08008942250,"1445 Riverview Dr, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,2931,1445 Riverview Dr,San Bernardino,92408,25,41,25
2700,100,-117.33207050600,34.00486929990,"935 Palmyrita Ave, Riverside, California, 92507",Riverside,Riverside County,92507,1819,935 Palmyrita Ave,Riverside,92507,28,47,24
2696,100,-117.33976442200,34.00706481380,"800 Iowa Ave, Riverside, California, 92507",Riverside,Riverside County,92507,1613,800 Iowa Ave,Riverside,92507,23,45,26
2493,100,-118.20716712700,33.86493556340,"3025 E Victoria St, Compton, California, 90221",Compton,Los Angeles County,90221,5616,3025 Victoria St,Rancho Dominguez,90221,24,42,0
2701,100,-117.44558377100,33.91173541730,"9700 Indiana Ave, Riverside, California, 92503",Riverside,Riverside County,92503,5563,9700 Indiana Ave,Riverside,92503,43,48,35
2687,100,-117.29619093100,33.91899791730,"7295 San Gorgonio Dr, Riverside, California, 92508",Riverside,Riverside County,92508,2301,7295 San Gorgonio Dr,Riverside,92508,8,31,22
2683,100,-117.32617920100,34.00118574690,"705 Columbia Ave, Riverside, California, 92507",Riverside,Riverside County,92507,2141,705 Columbia Ave,Riverside,92507,18,46,23
2681,100,-117.29637214800,33.92558978120,"6975 Sycamore Canyon Blvd, Riverside, California, 92507",Riverside,Riverside County,92507,0710,6975 Sycamore Canyon Blvd,Riverside,92507,8,4,17
2699,98,-117.32244355500,34.00622415080,"875 Michigan Ave, Riverside, California, 92507",Riverside,Riverside County,92507,1843,875 Michigan Ct,Riverside,92507,12,26,16
2682,100,-117.29606654400,33.92389252960,"6980 Sycamore Canyon Blvd, Riverside, California, 92507",Riverside,Riverside County,92507,0781,6980 Sycamore Canyon Blvd,Riverside,92507,15,28,19
2693,100,-117.32801609500,34.00120938380,"795 Columbia Ave, Riverside, California, 92507",Riverside,Riverside County,92507,2141,795 Columbia Ave,Riverside,92507,23,47,24
2557,100,-118.36878026000,33.88748862490,"2425 Manhattan Beach Blvd, Redondo Beach, California, 90278",Redondo Beach,Los Angeles County,90278,1544,2425 Manhattan Beach Blvd,Redondo Beach,90278,82,61,0
2685,100,-117.45059044900,33.94590810130,"7145 Arlington Ave, Riverside, California, 92503",Riverside,Riverside County,92503,1508,7145 Arlington Ave,Riverside,92503,55,58,29
2686,100,-117.45319596400,33.95840799150,"7227 Central Ave, Riverside, California, 92504",Riverside,Riverside County,92504,,7227 Central Ave,Riverside,92504,26,37,19
2692,100,-117.40521375900,33.92567380980,"7809 Lincoln Ave, Riverside, California, 92504",Riverside,Riverside County,92504,,7809 Lincoln Ave,Riverside,92504,48,54,23
2688,100,-117.45512531000,33.95640941060,"7337 Central Ave, Riverside, California, 92504",Riverside,Riverside County,92504,1440,7337 Central Ave,Riverside,92504,14,40,19
2689,100,-117.29212219200,33.91814056330,"7345 Sycamore Canyon Blvd, Riverside, California, 92507",Riverside,Riverside County,92507,,7345 Sycamore Canyon Blvd,Riverside,92508,18,45,24
2672,100,-117.30089996800,33.93562501480,"6335 Sycamore Canyon Blvd, Riverside, California, 92507",Riverside,Riverside County,92507,0717,6335 Sycamore Canyon Blvd,Riverside,92507,12,26,26
2694,100,-117.32914081400,34.00678909920,"797 Palmyrita Ct, Riverside, California, 92507",Riverside,Riverside County,92507,1811,797 Palmyrita Ct,Riverside,92507,18,34,18
2680,100,-117.29634649900,33.92681999310,"6860 Sycamore Canyon Blvd, Riverside, California, 92507",Riverside,Riverside County,92507,0715,6860 Sycamore Canyon Blvd,Riverside,92507,16,33,19
2599,100,-117.37297925000,34.04103798680,"305 W Resource Dr, Bloomington, California, 92316",Bloomington,San Bernardino County,92316,,305 W Resource Dr,Rialto,92316,1,14,0
2661,100,-117.32069123400,34.00109010930,"490 Columbia Ave, Riverside, California, 92507",Riverside,Riverside County,92507,1852,490 Columbia Ave,Riverside,92507,13,37,0
2592,100,-117.41609253200,34.13431025610,"2245 Renaissance Pkwy, Rialto, California, 92376",Rialto,San Bernardino County,92376,2401,2245 Renaissance Pkwy,Rialto,92376,5,27,17
2666,94,-117.30531377400,33.93674814340,"Lance Dr, Riverside, California, 92507",Riverside,Riverside County,92507,,6075 Lance Dr,Riverside,92507,22,21,23
2655,100,-117.36982611800,33.97465748430,"3080 12th St, Riverside, California, 92507",Riverside,Riverside County,92507,4903,3080 12th St,Riverside,92507,63,57,48
2659,100,-117.37624204600,33.97516534380,"3512 14th St, Riverside, California, 92501",Riverside,Riverside County,92501,3841,3512 14th St,Riverside,92501,83,49,47
2765,100,-117.28681501800,34.08621801720,"701 S Arrowhead Ave, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,2004,701 S Arrowhead Ave,San Bernardino,92408,28,43,36
2733,100,-117.34806812200,34.17513039620,"2705 Lexington Way, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,1842,2705 Lexington Way,San Bernardino,92407,14,29,18
2625,100,-117.28288776100,33.90237107120,"14855 Innovation Dr, March Air Reserve Base, California, 92518",March Air Reserve Base,Riverside,92518,3033,14855 Innovation Dr,Riverside,92518,4,40,0
2750,100,-117.34777861200,34.17842188580,"5404 Industrial Pkwy, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,1859,5404 Industrial Pky,San Bernardino,92407,17,28,20
2676,99,-117.30131193900,33.92826159670,"6681 River Run, Riverside, California, 92507",Riverside,Riverside County,92507,7128,6681 River Run Dr,Riverside,92507,7,40,24
2706,100,-117.28420698900,34.06042245870,"125 E Club Center Dr, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,4107,125 E Club Center Dr,San Bernardino,92408,48,48,33
2772,100,-117.26387886200,34.08593261340,"786 E Central Ave, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,2437,786 E Central Ave,San Bernardino,92408,13,47,25
2727,98,-117.27419103400,34.05582008140,"2505 Steele Rd, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,3913,2505 Steele St,San Bernardino,92408,30,45,33
2738,100,-117.33058465600,34.15495612680,"3372 N Mike Daley Dr, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,1892,3372 N Mike Daley Dr,San Bernardino,92407,9,29,20
2731,99,-117.34613483600,34.17020954850,"2612 Shenandoah Way, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,1881,2612 W Shenandoah Way,San Bernardino,92407,29,33,16
2634,100,-117.30193898900,33.93118248040,"1651 Eastridge Ave, Riverside, California, 92507",Riverside,Riverside County,92507,7111,1651 Eastridge Ave,Riverside,92507,16,32,8
2717,100,-117.28102999600,34.07371900700,"1494 S Waterman Ave, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,2805,1494 S Waterman Ave,San Bernardino,92408,28,48,28
2784,100,-118.42068007100,34.29145105380,"1150 Aviation Pl, San Fernando, California, 91340",San Fernando,Los Angeles County,91340,1460,1150 Aviation Pl,San Fernando,91340,50,45,42
2723,100,-117.33221205400,34.15899196160,"1761 Interchange Dr, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,1894,1761 Interchange Dr,San Bernardino,92407,22,24,21
2709,100,-117.25594698300,34.07751253060,"1393 E San Bernardino Ave, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,2964,1393 E San Bernardino Ave,San Bernardino,92408,36,47,29
2720,100,-117.25119461200,34.08589217070,"1650 E Central Ave, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,2611,1650 E Central Ave,San Bernardino,92408,4,29,23
2721,100,-117.32842052200,34.15752249030,"1651 Interchange Dr, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,1896,1651 Interchange Dr,San Bernardino,92407,4,22,21
2736,100,-117.25945302700,34.09326092500,"301 S Tippecanoe Ave, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,0121,301 S Tippecanoe Ave,San Bernardino,92408,34,39,26
2746,100,-117.34366267800,34.16974443670,"4472 Georgia Blvd, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,1854,4472 Georgia Blvd,San Bernardino,92407,34,33,20
2631,100,-117.30413521500,33.93124044120,"1580 Eastridge Ave, Riverside, California, 92507",Riverside,Riverside County,92507,7109,1580 Eastridge Ave,Riverside,92507,7,30,19
2632,100,-117.28014050900,33.89163833760,"15801 Meridian Pkwy, March Air Reserve Base, California, 92518",March Air Reserve Base,Riverside,92518,3002,15801 Meridian Pky,Riverside,92518,6,43,0
2771,100,-117.26102842800,34.11163073220,"7776 Tippecanoe Ave, San Bernardino, California, 92410",San Bernardino,San Bernardino County,92410,4537,7776 Tippecanoe Ave,San Bernardino,92410,40,44,27
2741,100,-117.32676903600,34.15318699280,"3525 N Mike Daley Dr, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,1888,3525 N Mike Daley Dr,San Bernardino,92407,6,27,19
2482,100,-118.22986302800,33.84854751820,"2101 E Via Arado, Compton, California, 90220",Compton,Los Angeles County,90220,6113,2101 E Via Arado,Rancho Dominguez,90220,27,42,0
2716,100,-117.25976921500,34.07439886320,"1470 S Tippecanoe Ave, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,,1470 S Tippecanoe Ave,San Bernardino,92408,31,53,32
2747,100,-117.34372126700,34.17412255620,"4982 Hallmark Pkwy, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,1870,4982 Hallmark Pky,San Bernardino,92407,26,33,19
2754,100,-117.27413266300,34.07960426480,"555 E Orange Show Rd, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,2453,555 E Orange Show Rd,San Bernardino,92408,15,49,26
2740,100,-117.33038297700,34.15488344810,"3454 N Mike Daley Dr, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,1890,3454 Mike Daley Dr,San Bernardino,92407,10,26,20
2749,100,-117.27370375600,34.07982901700,"520 E Orange Show Rd, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,,520 E Orange Show Rd,San Bernardino,92408,25,51,24
2782,100,-117.80008991100,34.10241122550,"420 E Arrow Hwy, San Dimas, California, 91773",San Dimas,Los Angeles County,91773,3340,420 E Arrow Hwy,San Dimas,91773,57,49,0
2734,100,-117.34913983300,34.17444433750,"2765 Lexington Way, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,1842,2765 Lexington Way,San Bernardino,92407,13,24,17
2753,98,-117.35127696600,34.17924938920,"5454 Industrial Pkwy, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,1859,5454 A Industrial Park,San Bernardino,92407,7,28,23
2732,100,-117.28040923200,34.08613750900,"270 E Central Ave, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,2212,270 E Central Ave,San Bernardino,92408,40,49,30
2603,100,-117.37910748300,34.09553601130,"360 S Lilac Ave, Rialto, California, 92376",Rialto,San Bernardino County,92376,6306,360 S Lilac Ave,Rialto,92376,33,51,31
2789,100,-117.66071897800,33.51711399090,"30800 Rancho Viejo Rd, San Juan Capistrano, California, 92675",San Juan Capistrano,Orange County,92675,,30800 Rancho Viejo Rd,San Juan Capistrano,92675,35,50,0
2715,100,-117.25677145800,34.09851382640,"1456 E Harry Sheppard Blvd, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,0137,1456 E Harry Sheppard Blvd,San Bernardino,92408,37,42,25
2779,100,-117.26098995500,34.11274376510,"Tippecanoe Ave, San Bernardino, California, 92410",San Bernardino,San Bernardino County,92410,,Tippecanoe Ave,San Bernardino,92408,49,50,23
2788,100,-116.96766642700,33.77434705560,"1320 S Buena Vista St, San Jacinto, California, 92583",San Jacinto,Riverside County,92583,4665,1320 S Buena Vista St,San Jacinto,92583,43,51,0
2718,100,-117.31937753800,34.10084862920,"1500 W Rialto Ave, San Bernardino, California, 92410",San Bernardino,San Bernardino County,92410,1615,1500 W Rialto Ave,San Bernardino,92410,31,33,40
2705,100,-117.26395773600,34.09203325590,"1089 E Mill St, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,1600,1089 E Mill St,San Bernardino,92408,10,42,26
2675,100,-117.29185985600,33.92973662890,"6677 Box Springs Blvd, Riverside, California, 92507",Riverside,Riverside County,92507,0727,6677 Box Spring Blvd,Riverside,92507,27,35,21
2745,99,-117.34190474100,34.16790708160,"4382 Georgia Blvd, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,1815,4382 N Georgia Blvd,San Bernardino,92407,36,30,20
2759,99,-117.36300844600,34.18614958140,"5990 Cajon Blvd, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,1639,5990 N Cajon Blvd,San Bernardino,92407,8,28,28
2710,100,-117.25539009000,34.07433197560,"1400 E Victoria Ave, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,2924,1400 E Victoria Ave,San Bernardino,92408,45,48,29
2758,100,-117.35898303700,34.18739898790,"5959 Palm Ave, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,1844,5959 Palm Ave,San Bernardino,92407,14,9,30
2620,100,-117.34118297600,34.00116751620,"1455 Columbia Ave, Riverside, California, 92507",Riverside,Riverside County,92507,2013,1455 Columbia Ave,Riverside,92507,31,48,28
2690,100,-117.29614256800,33.91833599840,"7350 San Gorgonio Dr, Riverside, California, 92508",Riverside,Riverside County,92508,2303,7350 San Gorgonio Dr,Riverside,92508,14,45,23
2744,100,-117.34190474100,34.16790708160,"4382 Georgia Blvd, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,1815,4382 Georgia Blvd,San Bernardino,92407,36,30,20
2662,100,-117.32350998400,34.00468255110,"500 Palmyrita Ave, Riverside, California, 92507",Riverside,Riverside County,92507,,500 Palmyrita Ave,Riverside,92507,16,49,18
2762,100,-117.37808698700,34.19872314860,"6227 Cajon Blvd, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,1636,6227 Cajon Blvd,San Bernardino,92407,1,21,0
2755,100,-117.35430325300,34.18262448820,"5685 Industrial Pkwy, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,1885,5685 Industrial Pky,San Bernardino,92407,18,30,28
2638,100,-117.30051297600,33.93137744350,"1730 Eastridge Ave, Riverside, California, 92507",Riverside,Riverside County,92507,7113,1730 Eastridge Ave,Riverside,92507,13,33,20
2752,99,-117.34939196000,34.18135098380,"5415 Industrial Pkwy, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,1803,5415 N Industrial Pky,San Bernardino,92407,13,29,23
2713,100,-117.25967253000,34.07440394240,"1445 S Tippecanoe Ave, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,2920,1445 S Tippecanoe Ave,San Bernardino,92408,42,51,31
2729,99,-117.34444722400,34.17133146630,"2552 Shenandoah Way, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,1845,2552 W Shenandoah Way,San Bernardino,92407,34,35,18
2743,100,-117.34033581700,34.16626041480,"4162 Georgia Blvd, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,1852,4162 Georgia Blvd,San Bernardino,92407,36,35,21
2714,100,-117.26209594700,34.07449085460,"1454 S Sunnyside Ave, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,2810,1454 S Sunnyside Ave,San Bernardino,92408,29,50,32
2761,100,-117.37628403900,34.19493498940,"6207 Cajon Blvd, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,1636,6207 Cajon Blvd,San Bernardino,92407,2,25,0
2785,100,-118.41972587600,34.29227248030,"1245 Aviation Pl, San Fernando, California, 91340",San Fernando,Los Angeles County,91340,1459,1245 Aviation Pl,San Fernando,91340,48,42,42
2767,99,-117.38898325000,34.21001297900,"7140 Cajon Blvd, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,,7140 N Cajon Blvd,San Bernardino,92407,1,18,0
2742,100,-117.33778956200,34.16299252030,"4010 Georgia Blvd, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,1847,4010 Georgia Blvd,San Bernardino,92407,37,35,21
2724,100,-117.24596103500,34.08099252920,"1905 Riverview Dr, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,3045,1905 Riverview Dr,San Bernardino,92408,12,34,21
2725,100,-117.24605197900,34.08827598400,"1910 E Central Ave, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,0123,1910 E Central Ave,San Bernardino,92408,0,26,23
2803,100,-117.84204603100,33.70958214330,"1951 Carnegie Ave, Santa Ana, California, 92705",Santa Ana,Orange County,92705,5501,1951 Carnegie Ave,Santa Ana,92705,15,46,37
2798,100,-117.84512252400,33.73022299900,"1395 S Lyon St, Santa Ana, California, 92705",Santa Ana,Orange County,92705,4608,1395 S Lyon St,Santa Ana,92705,60,55,41
2801,100,-117.85647246000,33.72489701200,"1801 S Standard Ave, Santa Ana, California, 92707",Santa Ana,Orange County,92707,2465,1801 S Standard Ave,Santa Ana,92707,46,58,42
2806,100,-117.84434879100,33.70621387550,"2040 E Dyer Rd, Santa Ana, California, 92705",Santa Ana,Orange County,92705,5710,2040 E Dyer Rd,Santa Ana,92705,30,53,37
2775,100,-117.26504503600,34.11572843520,"927 E 9th St, San Bernardino, California, 92410",San Bernardino,San Bernardino County,92410,4011,927 E 9th St,San Bernardino,92410,37,40,31
2781,100,-117.81276896500,34.09959519940,"321 W Covina Blvd, San Dimas, California, 91773",San Dimas,Los Angeles County,91773,2907,321 W Covina Blvd,San Dimas,91773,53,47,0
2737,100,-117.27264415300,34.09537952120,"311 S Doolittle Ave, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,1623,311 S Doolittle Ave,San Bernardino,92408,22,40,29
2808,100,-117.85061753300,33.71537026660,"2400 S Grand Ave, Santa Ana, California, 92705",Santa Ana,Orange County,92705,5211,2400 S Grand Ave,Santa Ana,92705,36,54,39
2793,100,-118.29003713000,33.76358817040,"301 Westmont Dr, San Pedro, California, 90731",San Pedro,Los Angeles County,90731,1000,301 Westmont Dr,San Pedro,90731,21,41,30
2719,100,-117.25345403800,34.07757744850,"1592 E San Bernardino Ave, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,,1592 E San Bernardino Ave,San Bernardino,92408,20,41,25
2780,100,-117.80161701000,34.10293253800,"300 E Arrow Hwy, San Dimas, California, 91773",San Dimas,Los Angeles County,91773,3339,300 E Arrow Hwy,San Dimas,91773,62,51,0
2790,100,-117.54458301600,33.56086501090,"33608 Ortega Hwy, San Juan Capistrano, California, 92675",San Juan Capistrano,Orange County,92675,2042,33608 Ortega Hwy,San Juan Capistrano,92675,3,5,0
2818,100,-117.84764229200,33.70121729730,"3030 Red Hill Ave, Santa Ana, California, 92705",Santa Ana,Orange County,92705,,3030 Red Hill Ave,Santa Ana,92705,27,53,36
2812,100,-117.90790750500,33.71181801600,"2700 S Fairview St, Santa Ana, California, 92704",Santa Ana,Orange County,92704,5947,2700 S Fairview St,Santa Ana,92704,56,57,40
2797,100,-117.85534341700,33.71590335560,"1224 E Warner Ave, Santa Ana, California, 92705",Santa Ana,Orange County,92705,,1224 E Warner Ave,Santa Ana,92705,50,58,40
2816,100,-117.91954393400,33.70942833540,"2811 S Harbor Blvd, Santa Ana, California, 92704",Santa Ana,Orange County,92704,,2811 S Harbor Blvd,Santa Ana,92704,31,65,43
2773,100,-117.26615354300,34.08587431730,"825 E Central Ave, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,2413,825 E Central Ave,San Bernardino,92408,8,49,23
2763,100,-117.27862321600,34.09010315500,"631 S Waterman Ave, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,2329,631 S Waterman Ave,San Bernardino,92408,33,50,26
2811,100,-117.87466253100,33.71131799360,"2601 S Garnsey St, Santa Ana, California, 92707",Santa Ana,Orange County,92707,3338,2601 S Garnsey St,Santa Ana,92707,53,77,43
2796,100,-117.85623801800,33.71961754450,"1217 E Saint Gertrude Pl, Santa Ana, California, 92707",Santa Ana,Orange County,92707,3029,1217 E Saint Gertrude Pl,Santa Ana,92707,65,59,42
2764,100,-117.27105779400,34.08586798890,"675 E Central Ave, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,2401,675 E Central Ave,San Bernardino,92408,23,50,23
2791,100,-118.27788437600,33.72629678980,"111 E 22nd St, San Pedro, California, 90731",San Pedro,Los Angeles County,90731,,111 E 22nd St,San Pedro,90731,43,73,39
2799,100,-117.84716444000,33.70811656760,"1800 E Dyer Rd, Santa Ana, California, 92705",Santa Ana,Orange County,92705,5706,1800 E Dyer Rd,Santa Ana,92705,34,51,37
2766,99,-117.38839815200,34.20959430940,"7010 Cajon Blvd, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,1899,7010 N Cajon Blvd,San Bernardino,92407,1,25,0
2726,100,-117.36960215400,34.19603603620,"19949 Kendall Dr, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,5176,19949 Kendall Dr,San Bernardino,92407,16,29,14
2610,100,-117.33553701000,34.00655402060,"1100 Citrus St, Riverside, California, 92507",Riverside,Riverside County,92507,1731,1100 Citrus St,Riverside,92507,28,47,26
2804,99,-117.84098245100,33.70885023550,"2001 Carnegie Ave, Santa Ana, California, 92705",Santa Ana,Orange County,92705,5531,2001 E Carnegie Ave,Santa Ana,92705,21,48,37
2805,100,-117.84569433800,33.70714917020,"2036 E Dyer Rd, Santa Ana, California, 92705",Santa Ana,Orange County,92705,5710,2036 E Dyer Rd,Santa Ana,92705,32,52,37
2787,100,-118.42674588700,34.28791464510,"675 Glenoaks Blvd, San Fernando, California, 91340",San Fernando,Los Angeles County,91340,1471,675 Glenoaks Blvd,San Fernando,91340,68,46,45
2813,100,-117.91958391600,33.71162464550,"2701 S Harbor Blvd, Santa Ana, California, 92704",Santa Ana,Orange County,92704,5838,2701 S Harbor Blvd,Santa Ana,92704,34,65,43
2698,100,-117.46031932400,33.94639031210,"8200 Arlington Ave, Riverside, California, 92503",Riverside,Riverside County,92503,0428,8200 Arlington Ave,Riverside,92503,63,73,28
2507,100,-117.13560059500,34.06290600530,"1897 E Colton Ave, Redlands, California, 92374",Redlands,San Bernardino County,92374,9797,1897 E Colton Ave,Redlands,92374,43,45,0
2778,100,-117.26382597200,34.09676400200,"990 E Mill St, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,1603,990 E Mill St,San Bernardino,92408,16,43,27
2820,100,-117.91199276100,33.70521420790,"3100 S Susan St, Santa Ana, California, 92704",Santa Ana,Orange County,92704,6437,3100 S Susan St,Santa Ana,92704,53,65,43
2843,100,-118.07501750900,33.94651101150,"10035 Geary Ave, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,,10035 Geary Ave,Santa Fe Springs,90670,46,41,0
2833,100,-117.87374169500,33.71608955960,"500 W Warner Ave, Santa Ana, California, 92707",Santa Ana,Orange County,92707,3345,500 W Warner Ave,Santa Ana,92707,67,64,42
2695,100,-117.34542396700,34.00616099310,"800 E La Cadena Dr, Riverside, California, 92507",Riverside,Riverside County,92507,8715,800 E La Cadena Dr,Riverside,92507,41,48,25
2768,100,-117.39567406400,34.21528754950,"7250 Cajon Blvd, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,1887,7250 Cajon Blvd,San Bernardino,92407,7,23,0
2829,100,-117.91521099300,33.70421801870,"3441 W MacArthur Blvd, Santa Ana, California, 92704",Santa Ana,Orange County,92704,6805,3441 W MacArthur Blvd,Santa Ana,92704,25,53,44
2539,100,-117.21408298100,34.07759752310,"27040 San Bernardino Ave, Redlands, California, 92374",Redlands,San Bernardino County,92374,5023,27040 San Bernardino Ave,Redlands,92374,16,30,0
2851,100,-118.05134885900,33.93439518010,"10810 Painter Ave, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,4527,10810 Painter Ave,Santa Fe Springs,90670,63,48,0
2817,99,-117.86463442200,33.71133899020,"302 Goetz Ave, Santa Ana, California, 92707",Santa Ana,Orange County,92707,3708,302 E Goetz Ave,Santa Ana,92707,74,80,42
2810,100,-117.87127188300,33.71230521410,"2526 S Birch St, Santa Ana, California, 92707",Santa Ana,Orange County,92707,3409,2526 S Birch St,Santa Ana,92707,63,75,41
2769,99,-117.29869083400,34.08764315030,"736 Inland Center Dr, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,1806,736 W Inland Center Dr,San Bernardino,92408,40,42,42
2826,100,-117.91440448600,33.71409537910,"3323 W Warner Ave, Santa Ana, California, 92704",Santa Ana,Orange County,92704,5316,3323 W Warner Ave,Santa Ana,92704,31,68,43
2839,100,-118.53803141000,34.40612978040,"25655 Springbrook Ave, Santa Clarita, California, 91350",Santa Clarita,Los Angeles County,91350,2531,25655 Springbrook Ave,Santa Clarita,91350,24,48,0
2842,100,-118.06324777000,33.94601688790,"10006 Santa Fe Springs Rd, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,2922,10006 Santa Fe Springs Rd,Santa Fe Springs,90670,21,32,0
2814,100,-117.84686252400,33.70482097090,"2801 Catherine Way, Santa Ana, California, 92705",Santa Ana,Orange County,92705,5708,2801 Catherine Way,Santa Ana,92705,23,51,37
2858,100,-118.07446606400,33.95967977770,"11500 Los Nietos Rd, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,,11500 Los Nietos Rd,Santa Fe Springs,90670,16,39,0
2846,100,-118.05523781000,33.93946916510,"10506 Shoemaker Ave, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,4036,10506 Shoemaker Ave,Santa Fe Springs,90670,45,43,0
2849,100,-118.05854665000,33.93606678300,"10747 Patterson Pl, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,4043,10747 Patterson Pl,Santa Fe Springs,90670,33,37,0
2807,100,-117.87471961100,33.71473248760,"2400 S Garnsey St, Santa Ana, California, 92707",Santa Ana,Orange County,92707,3335,2400 S Garnsey St,Santa Ana,92707,60,60,42
2835,100,-117.86124100800,33.70870749170,"515 E Dyer Rd, Santa Ana, California, 92707",Santa Ana,Orange County,92707,3736,515 E Dyer Rd,Santa Ana,92707,59,73,42
2722,100,-117.42833859200,34.19155083790,"17335 Glen Helen Pkwy, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,1502,17335 Glen Helen Pky,San Bernardino,92407,3,26,0
2836,100,-117.87557288900,33.70960816910,"601 W Dyer Rd, Santa Ana, California, 92707",Santa Ana,Orange County,92707,3330,601 W Dyer Rd,Santa Ana,92707,56,77,43
2867,100,-118.07615434700,33.94335468020,"12009 Telegraph Rd, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,3720,12009 Telegraph Rd,Santa Fe Springs,90670,51,42,0
2828,100,-117.91524452100,33.70564654640,"3400 W Garry Ave, Santa Ana, California, 92704",Santa Ana,Orange County,92704,6421,3400 W Garry Ave,Santa Ana,92704,25,53,44
2756,100,-117.35769700100,34.18302099420,"5690 Industrial Pkwy, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,1885,5690 Industrial Pky,San Bernardino,92407,7,30,28
2876,100,-118.05525750800,33.92007101040,"12311 Shoemaker Ave, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,4721,12311 Shoemaker Ave,Santa Fe Springs,90670,34,42,0
